#LYS41-4  Hist_00430
    -180 0.166630000
    -174 0.131796000
    -168 0.080608000
    -162 0.038630000
    -156 0.016244000
    -150 0.005948000
    -144 0.002096000
    -138 0.000848000
    -132 0.000386000
    -126 0.000240000
    -120 0.000252000
    -114 0.000358000
    -108 0.000566000
    -102 0.000924000
     -96 0.001682000
     -90 0.003296000
     -84 0.007058000
     -78 0.012718000
     -72 0.018880000
     -66 0.022060000
     -60 0.019438000
     -54 0.013822000
     -48 0.007168000
     -42 0.002956000
     -36 0.000976000
     -30 0.000286000
     -24 0.000096000
     -18 0.000020000
     -12 0.000014000
      -6 0.000004000
       0 0.000002000
       6 0.000006000
      12 0.000014000
      18 0.000006000
      24 0.000048000
      30 0.000144000
      36 0.000370000
      42 0.001126000
      48 0.002706000
      54 0.004812000
      60 0.006446000
      66 0.006794000
      72 0.005822000
      78 0.004282000
      84 0.003018000
      90 0.001868000
      96 0.001014000
     102 0.000620000
     108 0.000324000
     114 0.000286000
     120 0.000228000
     126 0.000408000
     132 0.000638000
     138 0.001688000
     144 0.004496000
     150 0.012864000
     156 0.032224000
     162 0.070130000
     168 0.120204000
     174 0.161412000
