#GLU65-3  Hist_00694
    -180 0.165860000
    -174 0.138724000
    -168 0.084894000
    -162 0.040794000
    -156 0.016876000
    -150 0.006518000
    -144 0.002236000
    -138 0.000936000
    -132 0.000462000
    -126 0.000210000
    -120 0.000216000
    -114 0.000246000
    -108 0.000498000
    -102 0.001192000
     -96 0.002836000
     -90 0.007036000
     -84 0.015842000
     -78 0.030066000
     -72 0.047208000
     -66 0.055046000
     -60 0.045256000
     -54 0.026606000
     -48 0.011328000
     -42 0.004108000
     -36 0.001624000
     -30 0.000520000
     -24 0.000192000
     -18 0.000068000
     -12 0.000022000
      -6 0.000006000
       0 0.000004000
       6 0.000006000
      12 0.000002000
      18 0.000012000
      24 0.000038000
      30 0.000066000
      36 0.000210000
      42 0.000634000
      48 0.001162000
      54 0.001726000
      60 0.001850000
      66 0.001524000
      72 0.000962000
      78 0.000562000
      84 0.000254000
      90 0.000134000
      96 0.000068000
     102 0.000052000
     108 0.000048000
     114 0.000054000
     120 0.000058000
     126 0.000140000
     132 0.000272000
     138 0.000586000
     144 0.001546000
     150 0.004242000
     156 0.012454000
     162 0.036260000
     168 0.085100000
     174 0.142548000
