#PRO63-1  Hist_00670
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000002000
      42 0.000002000
      48 0.000008000
      54 0.000042000
      60 0.000086000
      66 0.000140000
      72 0.000276000
      78 0.000404000
      84 0.000656000
      90 0.001264000
      96 0.002616000
     102 0.006206000
     108 0.017116000
     114 0.044604000
     120 0.104448000
     126 0.190404000
     132 0.245912000
     138 0.216172000
     144 0.119050000
     150 0.040982000
     156 0.008410000
     162 0.001110000
     168 0.000090000
     174 0.000000000
