#ARG156-4  Hist_01638
     -180 0.177092000
     -174 0.240918000
     -168 0.191840000
     -162 0.088412000
     -156 0.024272000
     -150 0.004452000
     -144 0.000666000
     -138 0.000122000
     -132 0.000026000
     -126 0.000018000
     -120 0.000012000
     -114 0.000010000
     -108 0.000016000
     -102 0.000038000
      -96 0.000048000
      -90 0.000086000
      -84 0.000100000
      -78 0.000078000
      -72 0.000082000
      -66 0.000084000
      -60 0.000076000
      -54 0.000046000
      -48 0.000028000
      -42 0.000006000
      -36 0.000004000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000002000
       48 0.000004000
       54 0.000054000
       60 0.000254000
       66 0.001730000
       72 0.008228000
       78 0.025234000
       84 0.045172000
       90 0.043044000
       96 0.022330000
      102 0.007132000
      108 0.001646000
      114 0.000388000
      120 0.000116000
      126 0.000032000
      132 0.000008000
      138 0.000022000
      144 0.000092000
      150 0.000432000
      156 0.001770000
      162 0.006978000
      168 0.025832000
      174 0.080966000
