#LEU109-3  Hist_01152
     -180 0.173622000
     -174 0.122088000
     -168 0.063330000
     -162 0.026138000
     -156 0.010304000
     -150 0.003686000
     -144 0.001642000
     -138 0.000796000
     -132 0.000408000
     -126 0.000284000
     -120 0.000250000
     -114 0.000396000
     -108 0.000938000
     -102 0.002400000
      -96 0.006308000
      -90 0.012328000
      -84 0.019594000
      -78 0.024884000
      -72 0.023928000
      -66 0.018980000
      -60 0.013136000
      -54 0.008430000
      -48 0.004818000
      -42 0.002180000
      -36 0.000854000
      -30 0.000292000
      -24 0.000094000
      -18 0.000028000
      -12 0.000016000
       -6 0.000014000
        0 0.000014000
        6 0.000024000
       12 0.000042000
       18 0.000070000
       24 0.000286000
       30 0.000544000
       36 0.001160000
       42 0.002330000
       48 0.004026000
       54 0.006984000
       60 0.010412000
       66 0.013880000
       72 0.015490000
       78 0.014066000
       84 0.009146000
       90 0.004476000
       96 0.002094000
      102 0.000754000
      108 0.000320000
      114 0.000198000
      120 0.000102000
      126 0.000104000
      132 0.000172000
      138 0.000438000
      144 0.001444000
      150 0.005854000
      156 0.020388000
      162 0.055572000
      168 0.115446000
      174 0.171998000
