#MET135-3  Hist_01414
     -180 0.034424000
     -174 0.028696000
     -168 0.018134000
     -162 0.008900000
     -156 0.003688000
     -150 0.001364000
     -144 0.000492000
     -138 0.000206000
     -132 0.000066000
     -126 0.000060000
     -120 0.000068000
     -114 0.000086000
     -108 0.000242000
     -102 0.000532000
      -96 0.001342000
      -90 0.003332000
      -84 0.007258000
      -78 0.011300000
      -72 0.014060000
      -66 0.012224000
      -60 0.008044000
      -54 0.004048000
      -48 0.001510000
      -42 0.000456000
      -36 0.000180000
      -30 0.000034000
      -24 0.000010000
      -18 0.000006000
      -12 0.000004000
       -6 0.000004000
        0 0.000004000
        6 0.000002000
       12 0.000020000
       18 0.000038000
       24 0.000176000
       30 0.000732000
       36 0.003378000
       42 0.014206000
       48 0.046244000
       54 0.108808000
       60 0.174138000
       66 0.185054000
       72 0.131434000
       78 0.067168000
       84 0.026362000
       90 0.008742000
       96 0.002702000
      102 0.000890000
      108 0.000306000
      114 0.000156000
      120 0.000068000
      126 0.000064000
      132 0.000140000
      138 0.000288000
      144 0.000646000
      150 0.001716000
      156 0.004544000
      162 0.010378000
      168 0.020332000
      174 0.030494000
