#LEU19-4  Hist_00206
    -180 0.058390000
    -174 0.033366000
    -168 0.013868000
    -162 0.004116000
    -156 0.001010000
    -150 0.000230000
    -144 0.000024000
    -138 0.000004000
    -132 0.000006000
    -126 0.000000000
    -120 0.000000000
    -114 0.000012000
    -108 0.000022000
    -102 0.000078000
     -96 0.000354000
     -90 0.001198000
     -84 0.003150000
     -78 0.006098000
     -72 0.008376000
     -66 0.008998000
     -60 0.007356000
     -54 0.005046000
     -48 0.003026000
     -42 0.001420000
     -36 0.000512000
     -30 0.000186000
     -24 0.000042000
     -18 0.000008000
     -12 0.000002000
      -6 0.000008000
       0 0.000002000
       6 0.000002000
      12 0.000012000
      18 0.000014000
      24 0.000080000
      30 0.000332000
      36 0.001248000
      42 0.005012000
      48 0.014694000
      54 0.032588000
      60 0.052220000
      66 0.061866000
      72 0.055668000
      78 0.042044000
      84 0.030032000
      90 0.021256000
      96 0.015038000
     102 0.009986000
     108 0.006490000
     114 0.005002000
     120 0.005424000
     126 0.007464000
     132 0.013524000
     138 0.024580000
     144 0.041000000
     150 0.061074000
     156 0.079864000
     162 0.090048000
     168 0.088780000
     174 0.077750000
