#GLN106-4  Hist_01112
     -180 0.063760000
     -174 0.058676000
     -168 0.044340000
     -162 0.029010000
     -156 0.016250000
     -150 0.008782000
     -144 0.004676000
     -138 0.002550000
     -132 0.001694000
     -126 0.001426000
     -120 0.001424000
     -114 0.001990000
     -108 0.002976000
     -102 0.005352000
      -96 0.010176000
      -90 0.020906000
      -84 0.037748000
      -78 0.059312000
      -72 0.073330000
      -66 0.070636000
      -60 0.051288000
      -54 0.028040000
      -48 0.012084000
      -42 0.004194000
      -36 0.001272000
      -30 0.000398000
      -24 0.000114000
      -18 0.000038000
      -12 0.000016000
       -6 0.000008000
        0 0.000004000
        6 0.000006000
       12 0.000002000
       18 0.000018000
       24 0.000136000
       30 0.000370000
       36 0.001128000
       42 0.003442000
       48 0.006954000
       54 0.011312000
       60 0.014762000
       66 0.020366000
       72 0.030002000
       78 0.036924000
       84 0.034240000
       90 0.022898000
       96 0.012934000
      102 0.006376000
      108 0.003266000
      114 0.001870000
      120 0.001320000
      126 0.001308000
      132 0.001824000
      138 0.003170000
      144 0.005746000
      150 0.011018000
      156 0.019320000
      162 0.031852000
      168 0.046528000
      174 0.058438000
