#ASN88-3  Hist_00920
    -180 0.001292000
    -174 0.001020000
    -168 0.000682000
    -162 0.000444000
    -156 0.000210000
    -150 0.000098000
    -144 0.000074000
    -138 0.000012000
    -132 0.000026000
    -126 0.000024000
    -120 0.000018000
    -114 0.000026000
    -108 0.000062000
    -102 0.000200000
     -96 0.000990000
     -90 0.003498000
     -84 0.010504000
     -78 0.021014000
     -72 0.027438000
     -66 0.022660000
     -60 0.011552000
     -54 0.003704000
     -48 0.000782000
     -42 0.000134000
     -36 0.000014000
     -30 0.000006000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000004000
      18 0.000012000
      24 0.000020000
      30 0.000054000
      36 0.000124000
      42 0.000376000
      48 0.001214000
      54 0.005210000
      60 0.026986000
      66 0.097140000
      72 0.212912000
      78 0.265756000
      84 0.186452000
      90 0.073032000
      96 0.016554000
     102 0.002088000
     108 0.000204000
     114 0.000010000
     120 0.000000000
     126 0.000000000
     132 0.000004000
     138 0.000016000
     144 0.000068000
     150 0.000214000
     156 0.000552000
     162 0.001126000
     168 0.001650000
     174 0.001736000
