#LYS154-0  Hist_01606
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000010000
     -150 0.000038000
     -144 0.000164000
     -138 0.000502000
     -132 0.001278000
     -126 0.003254000
     -120 0.007456000
     -114 0.016466000
     -108 0.034630000
     -102 0.068536000
      -96 0.120710000
      -90 0.177610000
      -84 0.206476000
      -78 0.181400000
      -72 0.114094000
      -66 0.049516000
      -60 0.014456000
      -54 0.002926000
      -48 0.000442000
      -42 0.000028000
      -36 0.000008000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
