#GLY172-0  Hist_01808
     -180 0.162310000
     -174 0.118184000
     -168 0.072796000
     -162 0.037922000
     -156 0.017754000
     -150 0.007390000
     -144 0.003078000
     -138 0.001120000
     -132 0.000580000
     -126 0.000266000
     -120 0.000158000
     -114 0.000086000
     -108 0.000056000
     -102 0.000034000
      -96 0.000016000
      -90 0.000010000
      -84 0.000010000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000006000
      108 0.000018000
      114 0.000072000
      120 0.000152000
      126 0.000524000
      132 0.001710000
      138 0.004742000
      144 0.013178000
      150 0.032696000
      156 0.067134000
      162 0.116778000
      168 0.162018000
      174 0.179202000
