#VAL75-1  Hist_00788
    -180 0.000028000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000002000
      78 0.000024000
      84 0.000258000
      90 0.001412000
      96 0.005646000
     102 0.018628000
     108 0.045578000
     114 0.088538000
     120 0.136852000
     126 0.172674000
     132 0.177346000
     138 0.149940000
     144 0.105428000
     150 0.059714000
     156 0.026822000
     162 0.008868000
     168 0.001964000
     174 0.000278000
