#LEU10-0  Hist_00108
    -180 0.000022000
    -174 0.000112000
    -168 0.000814000
    -162 0.002128000
    -156 0.004438000
    -150 0.007612000
    -144 0.012386000
    -138 0.019562000
    -132 0.029494000
    -126 0.040406000
    -120 0.052842000
    -114 0.068282000
    -108 0.085972000
    -102 0.107202000
     -96 0.126564000
     -90 0.136486000
     -84 0.126016000
     -78 0.093662000
     -72 0.054192000
     -66 0.023046000
     -60 0.006912000
     -54 0.001600000
     -48 0.000218000
     -42 0.000032000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
