#LYS55-6  Hist_00580
    -180 0.140040000
    -174 0.110582000
    -168 0.070822000
    -162 0.037676000
    -156 0.018064000
    -150 0.007832000
    -144 0.003452000
    -138 0.001640000
    -132 0.000992000
    -126 0.000778000
    -120 0.000796000
    -114 0.001014000
    -108 0.001574000
    -102 0.002400000
     -96 0.004538000
     -90 0.007626000
     -84 0.011778000
     -78 0.014958000
     -72 0.016522000
     -66 0.014288000
     -60 0.009716000
     -54 0.005168000
     -48 0.002460000
     -42 0.000932000
     -36 0.000350000
     -30 0.000104000
     -24 0.000030000
     -18 0.000012000
     -12 0.000002000
      -6 0.000004000
       0 0.000006000
       6 0.000010000
      12 0.000006000
      18 0.000046000
      24 0.000114000
      30 0.000352000
      36 0.001088000
      42 0.002928000
      48 0.006638000
      54 0.012560000
      60 0.018694000
      66 0.022530000
      72 0.020836000
      78 0.015904000
      84 0.009886000
      90 0.005494000
      96 0.002926000
     102 0.001702000
     108 0.001052000
     114 0.000862000
     120 0.000870000
     126 0.001166000
     132 0.001796000
     138 0.003604000
     144 0.007838000
     150 0.017810000
     156 0.037756000
     162 0.070846000
     168 0.109088000
     174 0.139442000
