#VAL56-1  Hist_00586
    -180 0.020204000
    -174 0.006604000
    -168 0.001660000
    -162 0.000294000
    -156 0.000036000
    -150 0.000010000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000002000
      72 0.000004000
      78 0.000010000
      84 0.000008000
      90 0.000020000
      96 0.000036000
     102 0.000050000
     108 0.000262000
     114 0.000882000
     120 0.004018000
     126 0.013074000
     132 0.039198000
     138 0.088830000
     144 0.152418000
     150 0.197036000
     156 0.192986000
     162 0.146004000
     168 0.089856000
     174 0.046498000
