#PRO63-5  Hist_00678
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000044000
     -54 0.001802000
     -48 0.018016000
     -42 0.054988000
     -36 0.069662000
     -30 0.048106000
     -24 0.024934000
     -18 0.014106000
     -12 0.011558000
      -6 0.015932000
       0 0.029592000
       6 0.064070000
      12 0.128482000
      18 0.194214000
      24 0.191730000
      30 0.103730000
      36 0.026466000
      42 0.002506000
      48 0.000062000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
