#VAL56-3  Hist_00590
    -180 0.000392000
    -174 0.000296000
    -168 0.000098000
    -162 0.000040000
    -156 0.000018000
    -150 0.000006000
    -144 0.000006000
    -138 0.000004000
    -132 0.000002000
    -126 0.000004000
    -120 0.000026000
    -114 0.000078000
    -108 0.000266000
    -102 0.001448000
     -96 0.005886000
     -90 0.021294000
     -84 0.062856000
     -78 0.138848000
     -72 0.218442000
     -66 0.243030000
     -60 0.180954000
     -54 0.086690000
     -48 0.027716000
     -42 0.005792000
     -36 0.001008000
     -30 0.000142000
     -24 0.000010000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000002000
      42 0.000004000
      48 0.000016000
      54 0.000030000
      60 0.000044000
      66 0.000076000
      72 0.000138000
      78 0.000102000
      84 0.000074000
      90 0.000034000
      96 0.000018000
     102 0.000008000
     108 0.000010000
     114 0.000008000
     120 0.000004000
     126 0.000032000
     132 0.000042000
     138 0.000130000
     144 0.000278000
     150 0.000502000
     156 0.000696000
     162 0.000892000
     168 0.000820000
     174 0.000684000
