#LEU76-1  Hist_00796
    -180 0.000004000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000026000
      54 0.000210000
      60 0.001032000
      66 0.003888000
      72 0.011128000
      78 0.023602000
      84 0.039622000
      90 0.051740000
      96 0.055972000
     102 0.052696000
     108 0.048814000
     114 0.048784000
     120 0.056892000
     126 0.081308000
     132 0.119060000
     138 0.151162000
     144 0.137134000
     150 0.081302000
     156 0.028944000
     162 0.005930000
     168 0.000704000
     174 0.000046000
