#ARG113-0  Hist_01184
     -180 0.000000000
     -174 0.000016000
     -168 0.000160000
     -162 0.001344000
     -156 0.005490000
     -150 0.016542000
     -144 0.036004000
     -138 0.059494000
     -132 0.076098000
     -126 0.084132000
     -120 0.084026000
     -114 0.085868000
     -108 0.094232000
     -102 0.106436000
      -96 0.112896000
      -90 0.103488000
      -84 0.075182000
      -78 0.039656000
      -72 0.014592000
      -66 0.003648000
      -60 0.000628000
      -54 0.000064000
      -48 0.000002000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000002000
