#GLY49-0  Hist_00520
    -180 0.017776000
    -174 0.027170000
    -168 0.037178000
    -162 0.046744000
    -156 0.052900000
    -150 0.054786000
    -144 0.053156000
    -138 0.048860000
    -132 0.044320000
    -126 0.041166000
    -120 0.039150000
    -114 0.038026000
    -108 0.038510000
    -102 0.040054000
     -96 0.042336000
     -90 0.045862000
     -84 0.050462000
     -78 0.056268000
     -72 0.058658000
     -66 0.053140000
     -60 0.038300000
     -54 0.021102000
     -48 0.008636000
     -42 0.002820000
     -36 0.000670000
     -30 0.000160000
     -24 0.000030000
     -18 0.000008000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000004000
      54 0.000012000
      60 0.000046000
      66 0.000102000
      72 0.000144000
      78 0.000202000
      84 0.000192000
      90 0.000208000
      96 0.000224000
     102 0.000248000
     108 0.000382000
     114 0.000548000
     120 0.000816000
     126 0.001160000
     132 0.001636000
     138 0.002152000
     144 0.002722000
     150 0.003260000
     156 0.003858000
     162 0.005228000
     168 0.007184000
     174 0.011424000
