#GLU35-4  Hist_00366
    -180 0.006194000
    -174 0.006184000
    -168 0.005320000
    -162 0.004080000
    -156 0.002556000
    -150 0.001402000
    -144 0.000772000
    -138 0.000514000
    -132 0.000404000
    -126 0.000356000
    -120 0.000400000
    -114 0.000750000
    -108 0.001470000
    -102 0.003322000
     -96 0.007088000
     -90 0.014496000
     -84 0.025626000
     -78 0.034736000
     -72 0.034268000
     -66 0.024618000
     -60 0.013422000
     -54 0.005906000
     -48 0.002184000
     -42 0.000870000
     -36 0.000344000
     -30 0.000132000
     -24 0.000070000
     -18 0.000050000
     -12 0.000044000
      -6 0.000046000
       0 0.000082000
       6 0.000184000
      12 0.000500000
      18 0.001644000
      24 0.005198000
      30 0.016672000
      36 0.045542000
      42 0.100196000
      48 0.164150000
      54 0.187518000
      60 0.143518000
      66 0.074238000
      72 0.027708000
      78 0.009412000
      84 0.003500000
      90 0.001764000
      96 0.001042000
     102 0.000578000
     108 0.000236000
     114 0.000174000
     120 0.000118000
     126 0.000152000
     132 0.000232000
     138 0.000414000
     144 0.000682000
     150 0.001238000
     156 0.002302000
     162 0.003244000
     168 0.004444000
     174 0.005694000
