#ASN37-5  Hist_00392
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000010000
     -48 0.000076000
     -42 0.000582000
     -36 0.002958000
     -30 0.011606000
     -24 0.036446000
     -18 0.087958000
     -12 0.156650000
      -6 0.209120000
       0 0.207418000
       6 0.153054000
      12 0.084598000
      18 0.035008000
      24 0.011112000
      30 0.002724000
      36 0.000578000
      42 0.000086000
      48 0.000016000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
