#LEU89-0  Hist_00926
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000008000
    -150 0.000070000
    -144 0.000352000
    -138 0.001442000
    -132 0.005814000
    -126 0.019288000
    -120 0.052020000
    -114 0.107138000
    -108 0.170188000
    -102 0.202046000
     -96 0.184606000
     -90 0.132250000
     -84 0.074606000
     -78 0.033660000
     -72 0.012044000
     -66 0.003498000
     -60 0.000792000
     -54 0.000158000
     -48 0.000020000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
