#ASN182-5  Hist_01908
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000006000
      -48 0.000074000
      -42 0.000366000
      -36 0.002490000
      -30 0.011364000
      -24 0.038512000
      -18 0.096380000
      -12 0.171562000
       -6 0.222628000
        0 0.208844000
        6 0.140952000
       12 0.070842000
       18 0.026282000
       24 0.007576000
       30 0.001748000
       36 0.000332000
       42 0.000032000
       48 0.000010000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
