#THR80-0  Hist_00830
    -180 0.005348000
    -174 0.015882000
    -168 0.031514000
    -162 0.041176000
    -156 0.036900000
    -150 0.024612000
    -144 0.013248000
    -138 0.006478000
    -132 0.003528000
    -126 0.002304000
    -120 0.002094000
    -114 0.002612000
    -108 0.004098000
    -102 0.007000000
     -96 0.014932000
     -90 0.031488000
     -84 0.064638000
     -78 0.115112000
     -72 0.164862000
     -66 0.177686000
     -60 0.133192000
     -54 0.067972000
     -48 0.023724000
     -42 0.005878000
     -36 0.001178000
     -30 0.000212000
     -24 0.000092000
     -18 0.000044000
     -12 0.000018000
      -6 0.000032000
       0 0.000018000
       6 0.000012000
      12 0.000026000
      18 0.000042000
      24 0.000050000
      30 0.000132000
      36 0.000142000
      42 0.000156000
      48 0.000134000
      54 0.000054000
      60 0.000032000
      66 0.000004000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000002000
     162 0.000030000
     168 0.000164000
     174 0.001148000
