#GLU134-5  Hist_01406
     -180 0.012062000
     -174 0.011058000
     -168 0.010686000
     -162 0.011036000
     -156 0.012846000
     -150 0.016196000
     -144 0.020140000
     -138 0.024364000
     -132 0.026756000
     -126 0.027634000
     -120 0.027760000
     -114 0.027848000
     -108 0.028872000
     -102 0.030020000
      -96 0.030538000
      -90 0.027572000
      -84 0.023466000
      -78 0.017674000
      -72 0.012534000
      -66 0.008264000
      -60 0.005908000
      -54 0.004716000
      -48 0.004700000
      -42 0.005912000
      -36 0.007524000
      -30 0.009830000
      -24 0.011572000
      -18 0.012936000
      -12 0.013406000
       -6 0.013686000
        0 0.012628000
        6 0.011736000
       12 0.011236000
       18 0.011616000
       24 0.013618000
       30 0.017308000
       36 0.021896000
       42 0.025660000
       48 0.029172000
       54 0.029548000
       60 0.029222000
       66 0.028874000
       72 0.028814000
       78 0.028890000
       84 0.028204000
       90 0.026088000
       96 0.022706000
      102 0.017714000
      108 0.013448000
      114 0.009586000
      120 0.006796000
      126 0.005178000
      132 0.004808000
      138 0.005342000
      144 0.006560000
      150 0.008314000
      156 0.009920000
      162 0.011840000
      168 0.012834000
      174 0.012928000
