#GLN18-3  Hist_00190
    -180 0.044256000
    -174 0.036328000
    -168 0.023446000
    -162 0.012446000
    -156 0.005664000
    -150 0.002338000
    -144 0.000932000
    -138 0.000416000
    -132 0.000246000
    -126 0.000242000
    -120 0.000386000
    -114 0.000848000
    -108 0.001842000
    -102 0.003104000
     -96 0.005292000
     -90 0.010376000
     -84 0.023302000
     -78 0.047870000
     -72 0.082712000
     -66 0.113102000
     -60 0.116930000
     -54 0.091212000
     -48 0.055160000
     -42 0.026716000
     -36 0.010554000
     -30 0.003424000
     -24 0.001046000
     -18 0.000324000
     -12 0.000078000
      -6 0.000024000
       0 0.000014000
       6 0.000012000
      12 0.000022000
      18 0.000050000
      24 0.000112000
      30 0.000404000
      36 0.001676000
      42 0.005866000
      48 0.016786000
      54 0.033468000
      60 0.044916000
      66 0.040734000
      72 0.026166000
      78 0.013556000
      84 0.005704000
      90 0.002234000
      96 0.000754000
     102 0.000242000
     108 0.000120000
     114 0.000044000
     120 0.000038000
     126 0.000034000
     132 0.000060000
     138 0.000130000
     144 0.000434000
     150 0.001548000
     156 0.004784000
     162 0.012952000
     168 0.026306000
     174 0.040218000
