#GLY126-1  Hist_01324
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000006000
      -90 0.000006000
      -84 0.000020000
      -78 0.000070000
      -72 0.000308000
      -66 0.001098000
      -60 0.003936000
      -54 0.013612000
      -48 0.037066000
      -42 0.082488000
      -36 0.141664000
      -30 0.186248000
      -24 0.188342000
      -18 0.150924000
      -12 0.097376000
       -6 0.052692000
        0 0.025164000
        6 0.010790000
       12 0.004550000
       18 0.001984000
       24 0.000870000
       30 0.000488000
       36 0.000198000
       42 0.000048000
       48 0.000036000
       54 0.000012000
       60 0.000002000
       66 0.000002000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
