#THR179-0  Hist_01868
     -180 0.003348000
     -174 0.008250000
     -168 0.014526000
     -162 0.017748000
     -156 0.015336000
     -150 0.010576000
     -144 0.006530000
     -138 0.004098000
     -132 0.002522000
     -126 0.002192000
     -120 0.002084000
     -114 0.002594000
     -108 0.004014000
     -102 0.006940000
      -96 0.014160000
      -90 0.029746000
      -84 0.062068000
      -78 0.115184000
      -72 0.173938000
      -66 0.198576000
      -60 0.159208000
      -54 0.088654000
      -48 0.036646000
      -42 0.012158000
      -36 0.004042000
      -30 0.001606000
      -24 0.000714000
      -18 0.000368000
      -12 0.000208000
       -6 0.000156000
        0 0.000116000
        6 0.000072000
       12 0.000094000
       18 0.000058000
       24 0.000114000
       30 0.000082000
       36 0.000080000
       42 0.000050000
       48 0.000032000
       54 0.000010000
       60 0.000006000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000002000
      156 0.000000000
      162 0.000038000
      168 0.000140000
      174 0.000916000
