#GLN191-5  Hist_02004
     -180 0.036592000
     -174 0.050046000
     -168 0.067928000
     -162 0.085552000
     -156 0.099784000
     -150 0.103104000
     -144 0.094594000
     -138 0.079122000
     -132 0.060250000
     -126 0.042130000
     -120 0.028332000
     -114 0.017800000
     -108 0.010836000
     -102 0.006422000
      -96 0.004290000
      -90 0.002928000
      -84 0.002258000
      -78 0.002246000
      -72 0.001970000
      -66 0.002108000
      -60 0.001864000
      -54 0.001680000
      -48 0.001342000
      -42 0.001124000
      -36 0.000854000
      -30 0.000676000
      -24 0.000582000
      -18 0.000420000
      -12 0.000330000
       -6 0.000232000
        0 0.000160000
        6 0.000110000
       12 0.000078000
       18 0.000070000
       24 0.000108000
       30 0.000072000
       36 0.000130000
       42 0.000152000
       48 0.000180000
       54 0.000236000
       60 0.000310000
       66 0.000388000
       72 0.000704000
       78 0.000996000
       84 0.001622000
       90 0.002578000
       96 0.003660000
      102 0.005322000
      108 0.007022000
      114 0.008482000
      120 0.009532000
      126 0.010926000
      132 0.012110000
      138 0.013588000
      144 0.014852000
      150 0.015898000
      156 0.016736000
      162 0.018394000
      168 0.021152000
      174 0.027036000
