#ASN88-1  Hist_00916
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000002000
     -84 0.000010000
     -78 0.000098000
     -72 0.000546000
     -66 0.002608000
     -60 0.010908000
     -54 0.035324000
     -48 0.089872000
     -42 0.167092000
     -36 0.219800000
     -30 0.205654000
     -24 0.138744000
     -18 0.073774000
     -12 0.034114000
      -6 0.014414000
       0 0.004942000
       6 0.001588000
      12 0.000372000
      18 0.000094000
      24 0.000032000
      30 0.000008000
      36 0.000002000
      42 0.000002000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
