#LEU123-4  Hist_01300
     -180 0.141396000
     -174 0.099588000
     -168 0.044516000
     -162 0.012438000
     -156 0.002342000
     -150 0.000298000
     -144 0.000028000
     -138 0.000006000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000002000
      -90 0.000002000
      -84 0.000018000
      -78 0.000052000
      -72 0.000138000
      -66 0.000234000
      -60 0.000360000
      -54 0.000388000
      -48 0.000424000
      -42 0.000308000
      -36 0.000180000
      -30 0.000102000
      -24 0.000028000
      -18 0.000028000
      -12 0.000012000
       -6 0.000002000
        0 0.000004000
        6 0.000006000
       12 0.000014000
       18 0.000048000
       24 0.000100000
       30 0.000278000
       36 0.000736000
       42 0.001718000
       48 0.003640000
       54 0.006340000
       60 0.009386000
       66 0.011636000
       72 0.012776000
       78 0.011910000
       84 0.010200000
       90 0.006810000
       96 0.004112000
      102 0.002306000
      108 0.001316000
      114 0.001068000
      120 0.001056000
      126 0.001580000
      132 0.003102000
      138 0.007652000
      144 0.020746000
      150 0.049984000
      156 0.095504000
      162 0.134330000
      168 0.148620000
      174 0.150132000
