#LYS41-6  Hist_00434
    -180 0.119858000
    -174 0.096086000
    -168 0.061604000
    -162 0.032632000
    -156 0.014996000
    -150 0.006918000
    -144 0.003206000
    -138 0.001618000
    -132 0.001008000
    -126 0.000804000
    -120 0.000796000
    -114 0.001062000
    -108 0.001676000
    -102 0.002918000
     -96 0.005886000
     -90 0.010380000
     -84 0.017932000
     -78 0.025394000
     -72 0.029630000
     -66 0.026642000
     -60 0.019146000
     -54 0.010472000
     -48 0.004548000
     -42 0.001676000
     -36 0.000550000
     -30 0.000172000
     -24 0.000070000
     -18 0.000026000
     -12 0.000014000
      -6 0.000002000
       0 0.000006000
       6 0.000012000
      12 0.000018000
      18 0.000048000
      24 0.000198000
      30 0.000476000
      36 0.001686000
      42 0.004484000
      48 0.010516000
      54 0.019790000
      60 0.027914000
      66 0.030608000
      72 0.026720000
      78 0.017970000
      84 0.010938000
      90 0.005594000
      96 0.003088000
     102 0.001552000
     108 0.001008000
     114 0.000728000
     120 0.000746000
     126 0.000930000
     132 0.001546000
     138 0.003110000
     144 0.006626000
     150 0.015820000
     156 0.032564000
     162 0.061048000
     168 0.095912000
     174 0.120622000
