#PRO180-5  Hist_01888
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000044000
      -54 0.002534000
      -48 0.027194000
      -42 0.092792000
      -36 0.128484000
      -30 0.092260000
      -24 0.042892000
      -18 0.016296000
      -12 0.007240000
       -6 0.005922000
        0 0.009598000
        6 0.022264000
       12 0.056080000
       18 0.116672000
       24 0.169100000
       30 0.143096000
       36 0.058104000
       42 0.009018000
       48 0.000406000
       54 0.000004000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
