#LYS119-3  Hist_01252
     -180 0.009772000
     -174 0.012212000
     -168 0.012846000
     -162 0.011324000
     -156 0.008512000
     -150 0.005608000
     -144 0.003570000
     -138 0.002032000
     -132 0.001252000
     -126 0.001126000
     -120 0.001122000
     -114 0.001524000
     -108 0.003072000
     -102 0.006698000
      -96 0.016196000
      -90 0.036250000
      -84 0.070312000
      -78 0.113870000
      -72 0.142588000
      -66 0.137180000
      -60 0.099958000
      -54 0.056404000
      -48 0.025500000
      -42 0.010136000
      -36 0.003804000
      -30 0.001382000
      -24 0.000608000
      -18 0.000252000
      -12 0.000122000
       -6 0.000088000
        0 0.000046000
        6 0.000052000
       12 0.000068000
       18 0.000134000
       24 0.000376000
       30 0.001006000
       36 0.002896000
       42 0.008766000
       48 0.020510000
       54 0.038196000
       60 0.048018000
       66 0.040628000
       72 0.022014000
       78 0.008000000
       84 0.002222000
       90 0.000458000
       96 0.000096000
      102 0.000020000
      108 0.000004000
      114 0.000002000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000004000
      144 0.000016000
      150 0.000080000
      156 0.000282000
      162 0.001090000
      168 0.003186000
      174 0.006510000
