#LYS41-3  Hist_00428
    -180 0.039626000
    -174 0.044366000
    -168 0.037736000
    -162 0.026350000
    -156 0.014398000
    -150 0.007164000
    -144 0.003072000
    -138 0.001358000
    -132 0.000644000
    -126 0.000372000
    -120 0.000358000
    -114 0.000404000
    -108 0.000808000
    -102 0.002168000
     -96 0.006030000
     -90 0.016954000
     -84 0.040098000
     -78 0.078846000
     -72 0.114712000
     -66 0.120584000
     -60 0.091776000
     -54 0.050642000
     -48 0.020636000
     -42 0.006196000
     -36 0.001526000
     -30 0.000386000
     -24 0.000086000
     -18 0.000022000
     -12 0.000006000
      -6 0.000006000
       0 0.000012000
       6 0.000004000
      12 0.000028000
      18 0.000048000
      24 0.000204000
      30 0.000604000
      36 0.002068000
      42 0.005788000
      48 0.014294000
      54 0.029860000
      60 0.045566000
      66 0.051324000
      72 0.040084000
      78 0.022282000
      84 0.009282000
      90 0.002960000
      96 0.000926000
     102 0.000270000
     108 0.000068000
     114 0.000030000
     120 0.000016000
     126 0.000016000
     132 0.000022000
     138 0.000050000
     144 0.000140000
     150 0.000440000
     156 0.001740000
     162 0.005146000
     168 0.013384000
     174 0.026014000
