#MET46-4  Hist_00500
    -180 0.076614000
    -174 0.055760000
    -168 0.036782000
    -162 0.021986000
    -156 0.012734000
    -150 0.006684000
    -144 0.004054000
    -138 0.002586000
    -132 0.001796000
    -126 0.001448000
    -120 0.001182000
    -114 0.001242000
    -108 0.001996000
    -102 0.004022000
     -96 0.007944000
     -90 0.014218000
     -84 0.019990000
     -78 0.022740000
     -72 0.022316000
     -66 0.019140000
     -60 0.013986000
     -54 0.007682000
     -48 0.003088000
     -42 0.000950000
     -36 0.000194000
     -30 0.000048000
     -24 0.000002000
     -18 0.000008000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000004000
      18 0.000024000
      24 0.000130000
      30 0.000656000
      36 0.002656000
      42 0.008648000
      48 0.020880000
      54 0.036690000
      60 0.046376000
      66 0.045538000
      72 0.036678000
      78 0.024676000
      84 0.015032000
      90 0.008414000
      96 0.004630000
     102 0.002748000
     108 0.002028000
     114 0.001746000
     120 0.002026000
     126 0.002972000
     132 0.004700000
     138 0.008964000
     144 0.017132000
     150 0.031730000
     156 0.052950000
     162 0.076740000
     168 0.092488000
     174 0.091552000
