#GLY27-0  Hist_00284
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000002000
    -144 0.000004000
    -138 0.000008000
    -132 0.000030000
    -126 0.000088000
    -120 0.000334000
    -114 0.000962000
    -108 0.003474000
    -102 0.012128000
     -96 0.038212000
     -90 0.096816000
     -84 0.182298000
     -78 0.241884000
     -72 0.216196000
     -66 0.131406000
     -60 0.055798000
     -54 0.016208000
     -48 0.003484000
     -42 0.000598000
     -36 0.000066000
     -30 0.000004000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
