#THR173-3  Hist_01820
     -180 0.121672000
     -174 0.066228000
     -168 0.029596000
     -162 0.012434000
     -156 0.004358000
     -150 0.001094000
     -144 0.000192000
     -138 0.000046000
     -132 0.000002000
     -126 0.000006000
     -120 0.000002000
     -114 0.000002000
     -108 0.000018000
     -102 0.000018000
      -96 0.000060000
      -90 0.000126000
      -84 0.000296000
      -78 0.000638000
      -72 0.001184000
      -66 0.001680000
      -60 0.001450000
      -54 0.001032000
      -48 0.000528000
      -42 0.000204000
      -36 0.000048000
      -30 0.000016000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000006000
       24 0.000004000
       30 0.000082000
       36 0.000566000
       42 0.002808000
       48 0.009830000
       54 0.026722000
       60 0.055064000
       66 0.076938000
       72 0.071422000
       78 0.046108000
       84 0.021900000
       90 0.007992000
       96 0.002728000
      102 0.000906000
      108 0.000446000
      114 0.000380000
      120 0.000558000
      126 0.001032000
      132 0.001910000
      138 0.003900000
      144 0.007598000
      150 0.016062000
      156 0.035796000
      162 0.076308000
      168 0.132746000
      174 0.157256000
