#PRO138-4  Hist_01450
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000018000
      -54 0.003526000
      -48 0.055486000
      -42 0.194022000
      -36 0.230930000
      -30 0.135234000
      -24 0.053544000
      -18 0.019822000
      -12 0.008372000
       -6 0.005256000
        0 0.004748000
        6 0.006872000
       12 0.013088000
       18 0.029134000
       24 0.059436000
       30 0.087424000
       36 0.069502000
       42 0.021772000
       48 0.001776000
       54 0.000038000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
