#GLY139-1  Hist_01456
     -180 0.133610000
     -174 0.127140000
     -168 0.107166000
     -162 0.081256000
     -156 0.053668000
     -150 0.032284000
     -144 0.017086000
     -138 0.008994000
     -132 0.004484000
     -126 0.002054000
     -120 0.000946000
     -114 0.000386000
     -108 0.000146000
     -102 0.000072000
      -96 0.000028000
      -90 0.000018000
      -84 0.000004000
      -78 0.000006000
      -72 0.000006000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000004000
      -36 0.000000000
      -30 0.000002000
      -24 0.000002000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000004000
      114 0.000012000
      120 0.000106000
      126 0.000452000
      132 0.001454000
      138 0.005002000
      144 0.013716000
      150 0.030300000
      156 0.055284000
      162 0.085366000
      168 0.111226000
      174 0.127712000
