#LYS140-0  Hist_01460
     -180 0.000002000
     -174 0.000016000
     -168 0.000064000
     -162 0.000228000
     -156 0.000544000
     -150 0.001160000
     -144 0.001926000
     -138 0.003008000
     -132 0.004086000
     -126 0.005342000
     -120 0.007302000
     -114 0.010864000
     -108 0.017476000
     -102 0.030306000
      -96 0.053838000
      -90 0.091702000
      -84 0.141960000
      -78 0.180994000
      -72 0.184230000
      -66 0.140216000
      -60 0.079412000
      -54 0.032502000
      -48 0.009802000
      -42 0.002418000
      -36 0.000496000
      -30 0.000094000
      -24 0.000010000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000002000
