#LYS142-7  Hist_01500
     -180 0.053888000
     -174 0.044120000
     -168 0.030076000
     -162 0.017552000
     -156 0.009262000
     -150 0.004624000
     -144 0.002286000
     -138 0.001184000
     -132 0.000848000
     -126 0.000630000
     -120 0.000654000
     -114 0.000752000
     -108 0.001406000
     -102 0.002606000
      -96 0.005106000
      -90 0.010238000
      -84 0.018744000
      -78 0.032144000
      -72 0.046114000
      -66 0.055092000
      -60 0.053720000
      -54 0.043628000
      -48 0.029954000
      -42 0.017286000
      -36 0.009452000
      -30 0.004626000
      -24 0.002320000
      -18 0.001296000
      -12 0.000774000
       -6 0.000500000
        0 0.000682000
        6 0.000860000
       12 0.001254000
       18 0.002478000
       24 0.004660000
       30 0.009386000
       36 0.017790000
       42 0.030178000
       48 0.043378000
       54 0.053558000
       60 0.053888000
       66 0.044976000
       72 0.031054000
       78 0.018474000
       84 0.009886000
       90 0.004692000
       96 0.002406000
      102 0.001270000
      108 0.000780000
      114 0.000662000
      120 0.000666000
      126 0.000800000
      132 0.001300000
      138 0.002312000
      144 0.004800000
      150 0.009354000
      156 0.017912000
      162 0.030318000
      168 0.045020000
      174 0.054324000
