#GLU34-3  Hist_00352
    -180 0.035362000
    -174 0.030954000
    -168 0.019108000
    -162 0.009398000
    -156 0.003848000
    -150 0.001634000
    -144 0.000588000
    -138 0.000344000
    -132 0.000170000
    -126 0.000196000
    -120 0.000458000
    -114 0.001038000
    -108 0.001746000
    -102 0.002692000
     -96 0.007270000
     -90 0.022548000
     -84 0.057896000
     -78 0.104382000
     -72 0.132846000
     -66 0.118946000
     -60 0.077940000
     -54 0.037800000
     -48 0.013614000
     -42 0.003914000
     -36 0.000862000
     -30 0.000258000
     -24 0.000042000
     -18 0.000004000
     -12 0.000006000
      -6 0.000006000
       0 0.000006000
       6 0.000010000
      12 0.000014000
      18 0.000030000
      24 0.000050000
      30 0.000144000
      36 0.000468000
      42 0.002082000
      48 0.007994000
      54 0.023988000
      60 0.050690000
      66 0.068264000
      72 0.057056000
      78 0.031374000
      84 0.012880000
      90 0.003988000
      96 0.001116000
     102 0.000356000
     108 0.000110000
     114 0.000086000
     120 0.000064000
     126 0.000050000
     132 0.000112000
     138 0.000130000
     144 0.000426000
     150 0.000846000
     156 0.002512000
     162 0.006592000
     168 0.015350000
     174 0.027342000
