#THR103-0  Hist_01074
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000002000
     -156 0.000010000
     -150 0.000046000
     -144 0.000178000
     -138 0.000432000
     -132 0.001244000
     -126 0.002812000
     -120 0.005948000
     -114 0.013074000
     -108 0.027312000
     -102 0.054936000
      -96 0.099820000
      -90 0.155684000
      -84 0.197000000
      -78 0.190622000
      -72 0.138156000
      -66 0.073562000
      -60 0.028812000
      -54 0.008240000
      -48 0.001752000
      -42 0.000312000
      -36 0.000042000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
