#GLU21-4  Hist_00232
    -180 0.087552000
    -174 0.056796000
    -168 0.031430000
    -162 0.015768000
    -156 0.007712000
    -150 0.003648000
    -144 0.001954000
    -138 0.001108000
    -132 0.000686000
    -126 0.000512000
    -120 0.000588000
    -114 0.000768000
    -108 0.001252000
    -102 0.002498000
     -96 0.005536000
     -90 0.010430000
     -84 0.017334000
     -78 0.024028000
     -72 0.027548000
     -66 0.026654000
     -60 0.019480000
     -54 0.011330000
     -48 0.005502000
     -42 0.002544000
     -36 0.001100000
     -30 0.000494000
     -24 0.000226000
     -18 0.000120000
     -12 0.000052000
      -6 0.000032000
       0 0.000012000
       6 0.000026000
      12 0.000032000
      18 0.000056000
      24 0.000088000
      30 0.000162000
      36 0.000470000
      42 0.001374000
      48 0.003552000
      54 0.008306000
      60 0.015780000
      66 0.025022000
      72 0.032350000
      78 0.035472000
      84 0.029964000
      90 0.021464000
      96 0.012976000
     102 0.007456000
     108 0.004522000
     114 0.003228000
     120 0.002546000
     126 0.003082000
     132 0.004454000
     138 0.008146000
     144 0.016512000
     150 0.031970000
     156 0.057318000
     162 0.088446000
     168 0.109914000
     174 0.110618000
