#VAL176-3  Hist_01848
     -180 0.186862000
     -174 0.111844000
     -168 0.045562000
     -162 0.012996000
     -156 0.002638000
     -150 0.000464000
     -144 0.000054000
     -138 0.000018000
     -132 0.000004000
     -126 0.000000000
     -120 0.000004000
     -114 0.000008000
     -108 0.000022000
     -102 0.000082000
      -96 0.000330000
      -90 0.001234000
      -84 0.003664000
      -78 0.007386000
      -72 0.011776000
      -66 0.013622000
      -60 0.012460000
      -54 0.009074000
      -48 0.005078000
      -42 0.002422000
      -36 0.000966000
      -30 0.000368000
      -24 0.000132000
      -18 0.000052000
      -12 0.000026000
       -6 0.000006000
        0 0.000000000
        6 0.000000000
       12 0.000004000
       18 0.000008000
       24 0.000004000
       30 0.000062000
       36 0.000266000
       42 0.001262000
       48 0.003574000
       54 0.007276000
       60 0.008264000
       66 0.005982000
       72 0.002952000
       78 0.001066000
       84 0.000354000
       90 0.000108000
       96 0.000056000
      102 0.000028000
      108 0.000016000
      114 0.000030000
      120 0.000050000
      126 0.000120000
      132 0.000450000
      138 0.001762000
      144 0.005976000
      150 0.016604000
      156 0.043460000
      162 0.094814000
      168 0.165730000
      174 0.210568000
