#THR173-4  Hist_01822
     -180 0.003704000
     -174 0.002780000
     -168 0.001966000
     -162 0.001334000
     -156 0.000802000
     -150 0.000796000
     -144 0.000620000
     -138 0.000922000
     -132 0.001264000
     -126 0.002094000
     -120 0.003702000
     -114 0.007096000
     -108 0.012922000
     -102 0.022156000
      -96 0.034404000
      -90 0.047124000
      -84 0.056176000
      -78 0.057798000
      -72 0.049888000
      -66 0.038370000
      -60 0.025968000
      -54 0.016000000
      -48 0.009500000
      -42 0.006022000
      -36 0.004038000
      -30 0.003048000
      -24 0.002518000
      -18 0.002288000
      -12 0.002142000
       -6 0.002396000
        0 0.002944000
        6 0.003880000
       12 0.006076000
       18 0.009712000
       24 0.016404000
       30 0.027458000
       36 0.042220000
       42 0.058678000
       48 0.069678000
       54 0.070446000
       60 0.060346000
       66 0.046580000
       72 0.034156000
       78 0.025112000
       84 0.018050000
       90 0.013100000
       96 0.009322000
      102 0.006572000
      108 0.005168000
      114 0.004094000
      120 0.003976000
      126 0.004130000
      132 0.004376000
      138 0.004852000
      144 0.005040000
      150 0.005628000
      156 0.005996000
      162 0.005908000
      168 0.005390000
      174 0.004870000
