#ARG14-4  Hist_00154
    -180 0.147060000
    -174 0.144018000
    -168 0.115402000
    -162 0.068946000
    -156 0.028182000
    -150 0.008420000
    -144 0.002280000
    -138 0.000794000
    -132 0.000292000
    -126 0.000122000
    -120 0.000102000
    -114 0.000230000
    -108 0.000332000
    -102 0.000812000
     -96 0.001402000
     -90 0.002870000
     -84 0.008248000
     -78 0.019010000
     -72 0.027030000
     -66 0.020890000
     -60 0.009206000
     -54 0.002406000
     -48 0.000492000
     -42 0.000074000
     -36 0.000014000
     -30 0.000004000
     -24 0.000000000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000002000
      18 0.000000000
      24 0.000002000
      30 0.000022000
      36 0.000106000
      42 0.000586000
      48 0.001508000
      54 0.002790000
      60 0.003742000
      66 0.003176000
      72 0.002424000
      78 0.001742000
      84 0.001288000
      90 0.000796000
      96 0.000428000
     102 0.000262000
     108 0.000156000
     114 0.000152000
     120 0.000126000
     126 0.000302000
     132 0.000658000
     138 0.001940000
     144 0.006318000
     150 0.016506000
     156 0.038924000
     162 0.069706000
     168 0.104708000
     174 0.132988000
