#PRO44-5  Hist_00474
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000014000
     -54 0.000994000
     -48 0.010308000
     -42 0.035062000
     -36 0.051132000
     -30 0.039900000
     -24 0.022198000
     -18 0.012494000
     -12 0.009864000
      -6 0.013158000
       0 0.024844000
       6 0.055166000
      12 0.117674000
      18 0.196354000
      24 0.222164000
      30 0.141376000
      36 0.042424000
      42 0.004724000
      48 0.000148000
      54 0.000002000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
