#VAL176-0  Hist_01842
     -180 0.000014000
     -174 0.000126000
     -168 0.000894000
     -162 0.005328000
     -156 0.024286000
     -150 0.069690000
     -144 0.121206000
     -138 0.139920000
     -132 0.117974000
     -126 0.085402000
     -120 0.060514000
     -114 0.048234000
     -108 0.044788000
     -102 0.047440000
      -96 0.051432000
      -90 0.053598000
      -84 0.049632000
      -78 0.038452000
      -72 0.024088000
      -66 0.011224000
      -60 0.004236000
      -54 0.001150000
      -48 0.000322000
      -42 0.000034000
      -36 0.000014000
      -30 0.000002000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
