#VAL32-1  Hist_00330
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000002000
      66 0.000012000
      72 0.000064000
      78 0.000274000
      84 0.001154000
      90 0.004090000
      96 0.011936000
     102 0.031600000
     108 0.067902000
     114 0.124076000
     120 0.183732000
     126 0.216258000
     132 0.187924000
     138 0.113734000
     144 0.044346000
     150 0.011000000
     156 0.001700000
     162 0.000184000
     168 0.000010000
     174 0.000002000
