#GLU133-5  Hist_01394
     -180 0.007598000
     -174 0.009030000
     -168 0.010962000
     -162 0.013340000
     -156 0.016032000
     -150 0.017542000
     -144 0.019074000
     -138 0.020290000
     -132 0.020568000
     -126 0.020004000
     -120 0.019922000
     -114 0.018202000
     -108 0.016124000
     -102 0.014632000
      -96 0.013554000
      -90 0.013214000
      -84 0.014220000
      -78 0.016046000
      -72 0.019738000
      -66 0.024382000
      -60 0.027888000
      -54 0.029754000
      -48 0.028964000
      -42 0.025936000
      -36 0.020914000
      -30 0.015432000
      -24 0.011252000
      -18 0.008662000
      -12 0.007154000
       -6 0.006580000
        0 0.006902000
        6 0.008242000
       12 0.009752000
       18 0.012238000
       24 0.014374000
       30 0.017398000
       36 0.019782000
       42 0.020746000
       48 0.021464000
       54 0.021036000
       60 0.019788000
       66 0.018168000
       72 0.016024000
       78 0.014272000
       84 0.013020000
       90 0.012592000
       96 0.013154000
      102 0.014480000
      108 0.017230000
      114 0.020492000
      120 0.024024000
      126 0.026476000
      132 0.027126000
      138 0.025490000
      144 0.022586000
      150 0.017944000
      156 0.013206000
      162 0.009814000
      168 0.007970000
      174 0.007200000
