#PRO143-4  Hist_01510
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000014000
      -54 0.001848000
      -48 0.038872000
      -42 0.182960000
      -36 0.274182000
      -30 0.189272000
      -24 0.082484000
      -18 0.032768000
      -12 0.014140000
       -6 0.008852000
        0 0.007946000
        6 0.009446000
       12 0.015370000
       18 0.025840000
       24 0.039520000
       30 0.043654000
       36 0.026348000
       42 0.006058000
       48 0.000422000
       54 0.000004000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
