#LYS55-0  Hist_00568
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000014000
    -150 0.000054000
    -144 0.000200000
    -138 0.000672000
    -132 0.001488000
    -126 0.003354000
    -120 0.007410000
    -114 0.015490000
    -108 0.032808000
    -102 0.065534000
     -96 0.115728000
     -90 0.175484000
     -84 0.207820000
     -78 0.185918000
     -72 0.117750000
     -66 0.051694000
     -60 0.015120000
     -54 0.002992000
     -48 0.000420000
     -42 0.000042000
     -36 0.000006000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
