#LYS41-0  Hist_00422
    -180 0.000002000
    -174 0.000032000
    -168 0.000066000
    -162 0.000292000
    -156 0.000670000
    -150 0.001320000
    -144 0.002150000
    -138 0.003268000
    -132 0.004074000
    -126 0.005612000
    -120 0.007464000
    -114 0.010622000
    -108 0.017584000
    -102 0.029766000
     -96 0.053464000
     -90 0.091398000
     -84 0.139598000
     -78 0.181360000
     -72 0.184650000
     -66 0.141036000
     -60 0.079718000
     -54 0.032984000
     -48 0.009884000
     -42 0.002350000
     -36 0.000526000
     -30 0.000092000
     -24 0.000012000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
