#VAL163-3  Hist_01724
     -180 0.025676000
     -174 0.018088000
     -168 0.009052000
     -162 0.003626000
     -156 0.001218000
     -150 0.000382000
     -144 0.000112000
     -138 0.000022000
     -132 0.000002000
     -126 0.000004000
     -120 0.000002000
     -114 0.000022000
     -108 0.000054000
     -102 0.000298000
      -96 0.000970000
      -90 0.003348000
      -84 0.009116000
      -78 0.019308000
      -72 0.035428000
      -66 0.058994000
      -60 0.080594000
      -54 0.083748000
      -48 0.063022000
      -42 0.034958000
      -36 0.014888000
      -30 0.005032000
      -24 0.001568000
      -18 0.000456000
      -12 0.000158000
       -6 0.000080000
        0 0.000066000
        6 0.000092000
       12 0.000154000
       18 0.000242000
       24 0.000778000
       30 0.002726000
       36 0.009182000
       42 0.026336000
       48 0.060184000
       54 0.098076000
       60 0.113884000
       66 0.091910000
       72 0.051086000
       78 0.020462000
       84 0.006140000
       90 0.001644000
       96 0.000404000
      102 0.000136000
      108 0.000036000
      114 0.000030000
      120 0.000024000
      126 0.000018000
      132 0.000028000
      138 0.000046000
      144 0.000144000
      150 0.000420000
      156 0.001628000
      162 0.005738000
      168 0.014220000
      174 0.023940000
