#GLY94-0  Hist_00980
    -180 0.000002000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000008000
      24 0.000046000
      30 0.000248000
      36 0.001140000
      42 0.004770000
      48 0.016328000
      54 0.044788000
      60 0.094956000
      66 0.151714000
      72 0.184502000
      78 0.174132000
      84 0.133328000
      90 0.086732000
      96 0.051004000
     102 0.028164000
     108 0.014318000
     114 0.007294000
     120 0.003542000
     126 0.001740000
     132 0.000756000
     138 0.000312000
     144 0.000130000
     150 0.000032000
     156 0.000012000
     162 0.000002000
     168 0.000000000
     174 0.000000000
