#GLY193-1  Hist_02020
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000004000
      -36 0.000020000
      -30 0.000134000
      -24 0.000524000
      -18 0.001854000
      -12 0.006428000
       -6 0.019882000
        0 0.049914000
        6 0.101796000
       12 0.160062000
       18 0.193896000
       24 0.182080000
       30 0.133670000
       36 0.078910000
       42 0.037724000
       48 0.015532000
       54 0.005608000
       60 0.002194000
       66 0.001000000
       72 0.000582000
       78 0.000570000
       84 0.000754000
       90 0.000954000
       96 0.001254000
      102 0.001330000
      108 0.001264000
      114 0.001042000
      120 0.000578000
      126 0.000282000
      132 0.000116000
      138 0.000032000
      144 0.000008000
      150 0.000002000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
