#ASN187-1  Hist_01954
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000008000
      -78 0.000062000
      -72 0.000366000
      -66 0.001570000
      -60 0.006410000
      -54 0.021830000
      -48 0.062420000
      -42 0.137752000
      -36 0.218216000
      -30 0.239274000
      -24 0.178774000
      -18 0.090468000
      -12 0.032228000
       -6 0.008488000
        0 0.001716000
        6 0.000362000
       12 0.000046000
       18 0.000010000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
