#ARG57-0  Hist_00592
    -180 0.000000000
    -174 0.000000000
    -168 0.000004000
    -162 0.000136000
    -156 0.000696000
    -150 0.002702000
    -144 0.007280000
    -138 0.015186000
    -132 0.025094000
    -126 0.037182000
    -120 0.050368000
    -114 0.069746000
    -108 0.095342000
    -102 0.127996000
     -96 0.154800000
     -90 0.159792000
     -84 0.129212000
     -78 0.078354000
     -72 0.033800000
     -66 0.009990000
     -60 0.002032000
     -54 0.000258000
     -48 0.000024000
     -42 0.000006000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
