#LEU89-1  Hist_00928
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000008000
     -72 0.000130000
     -66 0.001574000
     -60 0.011528000
     -54 0.051988000
     -48 0.145132000
     -42 0.244502000
     -36 0.258256000
     -30 0.173370000
     -24 0.078708000
     -18 0.026144000
     -12 0.006632000
      -6 0.001576000
       0 0.000354000
       6 0.000080000
      12 0.000014000
      18 0.000002000
      24 0.000002000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
