#THR80-3  Hist_00836
    -180 0.004944000
    -174 0.005298000
    -168 0.003696000
    -162 0.001942000
    -156 0.000832000
    -150 0.000278000
    -144 0.000130000
    -138 0.000028000
    -132 0.000010000
    -126 0.000012000
    -120 0.000004000
    -114 0.000004000
    -108 0.000008000
    -102 0.000014000
     -96 0.000028000
     -90 0.000032000
     -84 0.000102000
     -78 0.000152000
     -72 0.000342000
     -66 0.000366000
     -60 0.000342000
     -54 0.000260000
     -48 0.000148000
     -42 0.000080000
     -36 0.000044000
     -30 0.000022000
     -24 0.000008000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000008000
      18 0.000012000
      24 0.000144000
      30 0.001280000
      36 0.008496000
      42 0.039922000
      48 0.121560000
      54 0.232146000
      60 0.271690000
      66 0.189524000
      72 0.079034000
      78 0.023068000
      84 0.005566000
      90 0.001572000
      96 0.000458000
     102 0.000122000
     108 0.000042000
     114 0.000018000
     120 0.000016000
     126 0.000006000
     132 0.000016000
     138 0.000012000
     144 0.000034000
     150 0.000090000
     156 0.000244000
     162 0.000762000
     168 0.001800000
     174 0.003228000
