#LYS43-5  Hist_00458
    -180 0.140074000
    -174 0.107702000
    -168 0.062840000
    -162 0.029756000
    -156 0.011742000
    -150 0.004440000
    -144 0.001684000
    -138 0.000694000
    -132 0.000382000
    -126 0.000260000
    -120 0.000270000
    -114 0.000292000
    -108 0.000642000
    -102 0.001188000
     -96 0.003004000
     -90 0.006904000
     -84 0.014414000
     -78 0.024548000
     -72 0.031128000
     -66 0.030810000
     -60 0.022414000
     -54 0.012992000
     -48 0.006034000
     -42 0.002410000
     -36 0.000776000
     -30 0.000250000
     -24 0.000094000
     -18 0.000042000
     -12 0.000028000
      -6 0.000008000
       0 0.000014000
       6 0.000026000
      12 0.000044000
      18 0.000090000
      24 0.000292000
      30 0.000814000
      36 0.002166000
      42 0.005420000
      48 0.011578000
      54 0.019284000
      60 0.025842000
      66 0.026830000
      72 0.021170000
      78 0.013256000
      84 0.006516000
      90 0.002916000
      96 0.001342000
     102 0.000568000
     108 0.000306000
     114 0.000240000
     120 0.000250000
     126 0.000340000
     132 0.000634000
     138 0.001524000
     144 0.003900000
     150 0.010580000
     156 0.026806000
     162 0.058148000
     168 0.102304000
     174 0.138978000
